fluctuation_peak_PeakPosMean,fluctuation_peak_PeakMagMean,fluctuation_centroid_Mean,rhythm_attack_time_Mean,rhythm_attack_time_Std
3.997986,6386.21499,4.008359,NO,0.005774
0.57757,6108.971778,4.020081,YES,0.010328
3.906727,6409.269261,3.97552,NO,0.006901
0.577462,5853.761186,4.100199,NO,0.006325
3.999135,6601.319617,4.045042,NO,0.010351
2.796647,6201.843916,4.114201,NO,0.008944
1.733696,6179.603089,4.131517,YES,0.008944
3.899707,5896.892233,3.999241,NO,0.008345
2.863024,6184.05237,4.091215,NO,0.01215
2.872588,6052.59997,4.09372,NO,0.01472
3.909002,6223.427784,4.099559,NO,0.012536
4.005607,6070.331245,4.067192,NO,0.007559
2.859026,5771.322884,4.224458,NO,0.028284
3.906444,6580.883143,4.008057,NO,0.01472
3.666183,4885.193813,3.99608,YES,0.011402
2.850906,5543.543506,4.06697,YES,0
2.858986,5615.485403,4.032152,YES,0.015275
0.575941,4981.787206,4.004634,YES,0.018708
4.004042,5994.000283,4.002286,YES,0.014079
4.000418,5965.67974,4.051881,YES,0.011402
1.68403,5376.304798,3.966898,YES,0.021213
2.873146,5533.408077,3.972214,YES,0.032016
2.781332,5330.836027,4.040314,NO,0.01
0.589049,5074.136223,4.032506,YES,0.014142
2.859301,5222.083289,4.042851,YES,0.014142
3.898456,5215.483062,4.030951,YES,0.022174
3.987981,5510.264845,4.078086,NO,0.005477
1.717839,5705.118985,3.997672,NO,0.007071
2.916518,7833.561445,4.486741,NO,0
3.62334,5562.895302,4.410048,NO,0
2.99334,6017.576591,4.205365,YES,0.005774
2.887732,4971.556444,4.13381,NO,0
3.828566,5243.885433,4.030777,YES,0.007071
0.598987,4827.738383,4.230876,NO,0.007071
2.801528,5635.951876,3.863908,NO,0.007071
2.740088,6305.733369,3.990123,YES,0.005774
3.849824,5178.287455,4.050088,NO,0.013038
3.725239,5205.57687,4.18601,YES,0.017321
2.820251,4556.878864,3.847598,YES,0.008944
3.881039,5161.141402,4.41523,NO,0.008944
3.81914,4509.483798,4.019623,NO,0.005
1.729096,4598.353963,4.0764,NO,0.014142
2.75519,5512.707714,4.083713,NO,0.006325
1.135079,30181.77341,4.001482,YES,0.030551
2.104114,7744.11332,4.056521,YES,0.013416
3.879237,4783.864524,4.490454,YES,0.00744
3.866403,4639.651698,4.392655,YES,0.00744
3.107302,4737.420564,4.357147,NO,0.017995
3.847484,5304.810747,4.848746,YES,0.012583
2.814295,4378.388803,4.420178,YES,0.00866
1.813541,4896.145178,4.373326,YES,0.014142
1.675532,4225.624997,4.434763,NO,0.014577
1.731126,4100.271283,4.554968,NO,0.005164
1.744913,4522.855002,4.256894,YES,0.017889
3.786753,4966.133484,4.316775,YES,0.011402
1.101343,31196.59971,4.016006,YES,0.005477
3.960087,5700.483712,4.180611,NO,0.01
4.000635,5490.447698,4.247293,YES,0.00991
1.669241,4872.099535,4.271209,NO,0.005345
1.689755,5016.865356,4.474193,NO,0.010541
0.587701,4611.200559,4.245843,YES,0.011353
3.798137,4733.015555,4.401559,NO,0.011785
3.923557,5759.934342,4.32706,NO,0.011952
2.713254,5242.182995,4.41492,NO,0.011952
2.754421,5767.080738,4.383401,NO,0.007071
2.856207,6642.997895,4.414105,NO,0.006009
3.789778,5485.800677,4.346314,NO,0.006467
3.862315,5061.248643,4.480214,YES,0.009718
3.092554,8068.590075,3.951813,NO,0.009574
0.584511,4124.956621,4.005142,YES,0.009832
4.000147,4433.122692,4.041753,YES,0.016733
2.797857,4462.838269,4.029701,YES,0.015366
1.716276,4416.924887,4.064468,YES,0.011877
0.591074,4834.441412,4.003842,NO,0.008997
2.798817,4613.879257,3.991078,NO,0.015374
0.573921,4842.684121,4.035723,NO,0.012536
2.791478,5118.762266,4.004334,YES,0.009487
2.860126,5209.122987,4.044531,NO,0.009512
3.997332,5343.344457,4.040819,YES,0.00527
1.677125,5106.270028,4.01482,YES,0.013093
3.064611,8527.901759,4.056025,NO,0.012111
2.608701,4841.196905,4.10312,YES,0.01215
2.853678,5476.230189,4.050066,YES,0.008367
3.995942,5568.403654,4.082506,NO,0.013229
3.909176,6262.465792,4.028482,YES,0.014142
3.997629,6123.659691,4.029539,YES,0.008165
0.581889,5573.571592,4.023989,YES,0.015166
3.903508,5975.195315,4.006098,YES,0.012019
3.996655,5777.851779,4.008169,YES,0.015055
1.671658,5776.75829,4.0506,NO,0.011952
2.859746,6157.696037,4.053591,NO,0.008165
3.996009,6147.508669,4.06036,NO,0.008165
1.667016,5819.31956,3.966096,NO,0.013887
2.861424,6248.037104,4.017951,NO,0.01169
1.58526,5316.967826,3.990596,NO,0.011952
0.590104,5983.504668,3.964667,NO,0.007528
1.718823,5972.024157,3.972892,NO,0.011353
0.56484,5771.989303,4.047827,NO,0.01496
0.583488,5616.419334,4.016237,NO,0.009832
0.579275,5714.943395,4.04147,NO,0.015275
2.788785,6308.799295,4.048422,NO,0.014142
3.995063,5597.975457,4.0467,NO,0.007379
3.905126,5851.706111,3.999156,NO,0.01598
1.715631,5881.104389,4.115072,NO,0.010328
3.996896,6102.874229,4.03053,NO,0.017182
2.782337,5915.633724,4.082006,YES,0.01633
0.724167,5505.912342,3.961156,YES,0.015
0.582255,4893.64294,4.189577,YES,0.013784
1.722877,5260.250708,4.028952,YES,0.01291
2.797189,5549.006095,4.135181,YES,0.013562
4.01884,5952.180547,4.039671,YES,0.02
2.873519,6189.168966,4.136742,NO,0.005477
3.90683,6512.272779,4.182202,NO,0.013038
2.840638,6919.997448,4.22651,NO,0.01169
0.575146,6356.634662,4.035488,NO,0.011402
2.830902,7264.828455,4.232526,YES,0.020976
4.024908,5268.426564,4.214137,YES,0
0.565533,5648.449244,4.065779,YES,0.023381
2.848921,5862.059865,4.077104,YES,0.020817
1.133684,10703.24078,4.102781,NO,0.017321
3.656862,4336.054633,4.094994,YES,0.013038
0.578483,4501.272297,4.003945,YES,0.028284
1.712265,5088.815117,4.008953,NO,0.005774
0.569147,4145.398021,3.98023,NO,0.007071
2.847216,4228.718987,4.037893,YES,0.022174
3.993669,4948.740754,4.105014,YES,0.017321
0.572938,4601.366473,3.947745,NO,0.008944
0.581149,4620.430225,4.063054,YES,0.023875
3.908888,4793.744136,3.95788,NO,0.014639
3.991683,4578.257966,4.084371,NO,0.01453
2.864815,4335.448344,4.022673,NO,0.012536
0.581648,4057.484516,3.947829,NO,0.021213
3.997068,3983.957537,4.010542,NO,0.005477
2.856016,4624.273102,4.037559,NO,0.004472
3.906255,4513.159873,3.984061,NO,0.01169
2.375881,6067.991246,4.001108,YES,0.010328
1.602234,4585.313539,4.003211,YES,0.019494
2.866202,5411.585704,4.039192,NO,0.009759
2.930666,5631.274605,4.015486,YES,0.013663
2.784983,5269.536992,4.028239,YES,0.020817
2.855847,5568.999398,4.085572,NO,0.010954
0.575245,5257.977001,4.049568,NO,0.008165
2.788149,5423.932572,4.003317,YES,0.023805
3.997061,5070.036665,4.015246,YES,0.032146
3.89228,4933.841097,4.022861,YES,0.028284
2.844209,5562.318424,4.053296,NO,0.005774
0.593943,4891.115515,3.973527,NO,0.010954
2.743559,4801.126277,4.038586,YES,0.018619
0.582822,5115.191044,3.977021,YES,0.01165
2.940271,5290.823335,4.017742,NO,0.01
0.564284,4837.010554,3.943674,YES,0.016733
2.634072,4961.144943,4.261509,NO,0.016415
1.727424,5429.340863,4.219851,NO,0.01165
3.970134,4646.329748,4.091983,NO,0.005175
1.75372,5126.456958,4.195077,NO,0.009832
3.975041,4551.490033,4.221314,YES,0.01685
2.864186,5493.905837,4.321992,YES,0.015492
1.678912,4953.522668,4.103063,YES,0.009759
4.000148,5551.555251,4.339294,NO,0.013663
1.684004,5133.791154,4.016741,YES,0.003536
5.181129,4455.030825,4.120049,YES,0.019024
3.987458,5718.844701,4.386928,NO,0.004629
3.936445,5815.113481,4.188582,NO,0.013452
2.86025,5527.97437,4.150346,NO,0.00378
2.86159,5689.171068,4.017795,NO,0.01118
0.827404,6914.0481,4.211866,NO,0.005774
1.055954,7460.97386,3.842701,NO,0.013038
4.059684,4561.566767,4.069851,NO,0.011877
3.998201,4751.768521,4.153463,YES,0.012247
3.902782,4553.828877,4.173672,YES,0.005477
3.995104,4329.563587,4.235713,NO,0.020736
3.998884,4786.018393,4.238665,YES,0.012583
3.923266,5241.908614,4.173935,YES,0.005
3.996539,5919.011342,4.023193,NO,0.005477
2.858247,4207.640726,4.117676,NO,0.006409
1.72719,4893.278505,4.035886,YES,0.015736
3.995843,5525.939392,4.081466,NO,0.026458
0.577319,5228.64593,4.043945,YES,0.031305
4.005121,5691.630708,4.06728,YES,0.014142
2.868896,4947.42556,4.214916,YES,0.017321
2.875505,4129.308997,4.115384,YES,0.01
0.554363,4409.87846,4.0503,NO,0.011402
3.997184,5477.454292,3.99468,YES,0.017889
0.595165,5682.414446,3.970496,NO,0.01291
3.890334,5663.678438,4.040768,NO,0.019408
1.771865,5454.23467,4.000641,YES,0.009574
1.751204,6231.055523,4.029051,NO,0.01685
2.864062,5778.41917,4.005045,NO,0.010954
0.59094,5710.790523,3.978769,YES,0.011402
2.848015,5294.299326,4.030125,NO,0.01169
0.581696,5289.021605,4.008753,YES,0.012583
1.715458,6306.015073,4.007341,NO,0.012583
2.874474,5969.671059,3.990273,YES,0.01
2.930929,5752.318776,4.035356,NO,0.025166
2.860821,5590.696838,4.011779,YES,0.020412
3.662986,4474.00623,4.046385,NO,0.012111
2.94529,6084.032823,3.99297,NO,0.015166
3.997242,5674.561416,3.99203,YES,0.016733
0.57802,5539.795531,4.030628,YES,0.007071
1.733421,5555.593542,3.978272,YES,0.009574
0.601471,5530.155613,4.00257,YES,0.007071
0.582626,5535.231421,3.982814,YES,0.014639
0.578216,5315.50121,4.038548,NO,0.014142
3.999409,5625.83907,3.96799,YES,0.009832
1.712172,5701.317949,4.09808,YES,0.005774
2.935964,6857.655069,4.027212,NO,0.01165
0.559159,5274.08634,4.02494,YES,0.033466
1.761063,5890.199747,4.026856,YES,0.015166
2.94088,6009.753523,4.031929,YES,0.012583
2.858472,5772.995039,3.994121,YES,0.013038
3.95916,8184.906681,4.444563,YES,0
5.206179,6766.613765,4.359911,YES,0.009574
3.995832,5846.398082,4.027624,NO,0.01126
3.994211,6674.471246,4.11609,YES,0.008944
3.990455,6090.653607,4.050491,NO,0.007888
2.851876,7041.877667,4.112082,YES,0.013038
2.773225,5397.879159,4.054006,NO,0.008997
2.932882,6352.379994,4.110701,YES,0.009832
3.996342,5934.746821,4.049094,YES,0.010328
3.975766,6353.490676,4.098914,YES,0.008433
2.931373,5928.438952,4.044617,NO,0.008819
3.998356,6836.200309,4.053226,NO,0.015811
2.926492,6158.223181,4.034181,YES,0.010351
4.075287,6466.204944,3.99329,YES,0.015119
1.71535,5442.992137,4.05786,NO,0.011304
0.730824,6010.096728,4.053235,NO,0.013038
3.992123,7349.934736,4.381357,NO,0.01069
3.995022,5306.978405,4.082006,YES,0.008165
0.57702,5163.354736,3.991698,NO,0.008944
1.704474,5000.697456,4.016317,NO,0.007559
2.855673,4869.09583,4.163053,YES,0.012817
1.713825,5183.113691,4.057146,NO,0.00809
3.902352,5528.729469,4.058073,NO,0.007071
2.929878,5701.237481,4.049634,NO,0.006504
3.90345,5397.468356,4.069155,NO,0.006409
4.042776,5625.301667,4.186076,YES,0.013038
3.997543,5732.791425,4.103969,NO,0.007559
3.90308,4997.142604,4.03326,NO,0.017728
2.950621,5552.032451,3.955211,NO,0.01126
1.80585,5613.19489,4.018523,YES,0.015055
1.84157,5497.737495,4.041256,YES,0.012111
4.003888,9308.266558,4.804022,YES,0.020817
0.580719,4266.667994,4.018364,YES,0.011402
2.846911,4852.207066,4.063591,YES,0.015275
1.68908,5652.322651,3.836712,YES,0.012111
3.985165,5447.584664,4.02648,NO,0.004629
3.998607,5199.088764,4.005547,NO,0.011127
0.566039,5166.108659,3.973692,NO,0.008165
3.990671,5249.534288,4.084619,YES,0.008165
2.790746,4949.7792,4.017885,YES,0.008165
3.996285,5054.730161,4.033045,NO,0.012583
1.721662,4583.67005,3.904173,YES,0.010954
3.876235,4515.664493,4.097398,YES,0.012724
2.853123,5168.089663,4.039214,YES,0.008165
1.767496,6207.785103,3.942853,YES,0.021602
3.647429,7198.257722,3.95926,YES,0.008944
3.702198,6149.376788,4.012356,NO,0.007379
1.73516,5581.894588,4.040922,NO,0.011877
2.864489,5985.822261,3.958846,YES,0.013663
1.706724,6495.351536,4.136598,NO,0.008165
2.844602,6368.280431,4.11925,NO,0.015
2.850247,6524.917328,4.055351,NO,0.007868
1.682718,6221.663615,4.092978,NO,0.011339
3.986185,6354.700951,4.133731,YES,0.013416
3.89933,6193.439871,3.989252,YES,0.02
2.87754,6185.397826,4.133629,YES,0.005164
3.977108,6774.120502,4.235488,NO,0.012583
2.807316,6338.997618,3.864656,NO,0.009161
2.855501,6212.165072,4.108524,NO,0.013452
0.574052,6150.278769,4.044203,NO,0.008944
0.585418,6195.246058,3.905176,NO,0.01
0.656912,4810.4625,4.023222,NO,0.008165
0.545132,5466.722181,3.96474,NO,0.008333
2.941956,5710.739047,4.065383,YES,0.01472
3.149852,6113.061063,4.042764,NO,0.008367
3.890262,5592.136583,4.050304,YES,0.017321
3.996603,6639.495155,4.100872,NO,0.00378
3.996968,6351.306987,4.129572,NO,0.007559
0.55855,5645.630736,4.07392,NO,0.020976
2.868109,5703.394626,4.023263,NO,0.008367
3.916359,5108.800604,4.032302,NO,0.007071
2.867126,5008.239741,4.122376,NO,0.008997
4.069856,5507.779926,4.084137,NO,0.01633
1.671181,5310.164262,4.046897,NO,0.013973
0.614288,5420.500492,4.094882,NO,0.005
3.99743,5528.170229,4.090048,NO,0.009832
3.996462,5922.836291,4.104955,NO,0.016762
1.583327,4486.903236,4.025966,NO,0.009759
2.850831,5080.741607,4.126146,YES,0.013025
1.705264,5364.658068,4.033011,YES,0.009574
1.714268,5941.045102,4.046608,NO,0.025033
1.714724,4893.22035,3.990091,YES,0.013038
2.954088,5321.392875,4.035105,YES,0.012464
3.892049,5106.053647,4.07869,YES,0.005164
0.580972,5428.394374,4.008882,NO,0.01976
3.897744,5122.931927,4.05506,YES,0.013025
4.100187,5248.323488,4.04959,NO,0.011402
0.59968,5048.611264,4.038985,YES,0.014639
3.902579,5342.784021,4.045906,YES,0.008997
1.72242,5463.18687,4.050008,NO,0.006409
3.99821,5019.936458,4.04313,NO,0.013801
3.905657,5591.232691,4.04279,YES,0.008165
2.856734,5707.196108,4.035699,YES,0.012464
4.482832,5941.88072,4.301363,NO,0.005477
3.854612,5943.379132,4.595409,YES,0.009574
4.235053,8288.429076,4.319759,NO,0.015275
3.926314,7617.966488,4.391583,YES,0.004472
0.588322,5422.416943,4.447713,YES,0
3.052532,7163.987271,4.24437,NO,0.005774
3.873743,7048.145341,4.701331,YES,0.012583
4.002419,7978.202151,4.331723,NO,0.014142
3.92142,7617.799765,4.381637,YES,0.009574
3.998665,5548.859185,4.473829,YES,0.005774
2.981323,6192.165438,4.348829,YES,0
3.231467,5998.157021,4.122857,YES,0
3.69918,6155.831215,4.122426,YES,0.013375
4.000318,6177.232958,4.07119,YES,0.007868
2.87164,5541.670899,4.143891,NO,0.015736
4.950009,5448.797023,4.117494,YES,0.008944
0.571573,5462.940609,4.189054,NO,0.014142
3.984561,6219.067315,4.153978,NO,0.012464
2.823407,5820.481553,3.921172,NO,0.014639
3.999372,5544.745524,4.158147,NO,0.012247
2.802035,5440.883914,4.059969,NO,0.016432
2.861003,5656.264776,4.133884,YES,0.018166
3.964031,5845.664769,4.246138,YES,0.01169
2.793989,5784.126324,4.097385,YES,0.010328
0.938115,8856.356123,4.156661,NO,0.019235
1.577872,4688.018286,4.03828,NO,0.005
3.996572,5597.793067,4.022677,NO,0.006901
4.061279,5551.534732,4.030079,NO,0.007868
1.734824,5627.41139,3.916639,NO,0.009512
1.739593,5930.528266,4.117415,NO,0.01069
1.738933,5890.771212,3.961448,YES,0.013038
3.999483,5790.011249,4.015851,NO,0.013229
0.630528,5171.379359,3.890153,NO,0.005774
2.783394,5288.214618,4.077016,YES,0.018127
2.845491,5246.059696,3.882675,YES,0.017512
0.614864,4710.214177,4.09799,NO,0.010541
2.766859,4586.171805,4.016039,NO,0.005164
1.868067,5693.046235,4.100041,NO,0.015119
1.702742,4997.24188,3.957251,YES,0.014142
1.692879,6019.473012,4.125005,NO,0.010138
2.833049,6684.659506,4.055467,NO,0.013973
2.612666,5175.463569,4.023307,YES,0.008165
1.785715,5774.560943,3.832992,YES,0.011547
1.762519,6726.460695,4.047073,NO,0.013292
2.792028,5424.062066,3.9619,YES,0.015275
2.842134,5090.988103,4.087353,NO,0.015275
2.967885,7309.76151,3.86601,YES,0.008165
1.68644,5313.987592,4.052138,YES,0.009574
2.856125,5596.801249,4.024901,NO,0.011547
0.606254,4808.19684,4.005602,YES,0.01
1.705082,5873.933788,3.950842,YES,0.015
1.903362,6662.330481,3.851516,YES,0.014142
2.782946,5230.339232,4.059396,NO,0.014142
3.843507,5225.7255,4.170407,YES,0.01
2.957027,5363.641925,4.073317,YES,0.02
1.201103,9706.951336,3.921515,YES,0.011547
2.612217,7069.747478,4.095185,YES,0.014142
2.861287,6805.3528,4.080351,YES,0
2.854623,6353.872622,4.102971,YES,0.019149
2.751341,7127.580584,4.142047,YES,0.005774
2.835433,7677.343136,4.089824,YES,0.021213
2.869471,5832.294375,4.09107,YES,0.007071
2.77312,5323.872579,4.192878,YES,0.01633
2.865587,5098.877994,4.251721,YES,0.01
2.746538,6109.700016,4.289962,YES,0.008944
4.001771,4957.586394,4.183577,YES,0.008944
2.778802,6491.03645,4.196119,YES,0.008165
3.370504,5333.916159,4.19278,NO,0.004472
1.714298,4336.255912,4.247482,YES,0.005477
3.027697,4731.321809,4.095643,NO,0.016432
1.783249,5716.815611,4.130546,NO,0.013416
2.78406,4598.210419,4.214395,YES,0.016432
2.983614,5933.879862,4.283734,NO,0.008367
3.997878,4654.995014,4.330429,NO,0.01291
3.915004,4784.99203,4.095969,NO,0.009759
3.946181,6451.678478,4.252688,NO,0.012583
3.8995,5764.567079,4.26356,NO,0.008367
3.876728,5699.52942,4.375904,NO,0.008165
3.974848,5748.124682,4.420913,NO,0.007528
1.729667,4853.165118,3.996603,YES,0.015166
2.880685,6787.536611,4.010932,NO,0.017321
3.920628,6504.609546,4.411965,YES,0.014142
3.897868,6720.734904,4.301004,NO,0.021213
3.936949,8277.706313,4.456112,YES,0.007071
3.896764,7889.765659,4.188749,NO,0.017321
3.996824,7184.596575,4.225123,YES,0.007071
3.999337,5751.552742,4.0248,NO,0.014142
3.828002,6560.839546,4.589007,YES,0
3.972464,5046.416839,4.075237,YES,0.014142
3.922644,7622.909667,4.578597,YES,0.005774
3.945976,5118.10774,4.156762,YES,0.017321
3.941075,6253.995454,4.245088,NO,0.011547
3.150908,6117.13852,4.168516,YES,0
2.623753,5593.878833,4.045035,NO,0.009944
3.997431,5080.803519,4.130948,NO,0.006901
1.729727,5523.632901,4.05557,YES,0.021187
3.904435,5864.371064,4.169867,NO,0.009512
3.99511,6415.264828,4.220166,NO,0.008367
1.718181,5297.005306,4.129393,YES,0.014142
3.891656,5215.875017,4.116661,YES,0.013416
2.941065,5193.781206,4.133241,NO,0.019024
1.684596,4593.985696,4.2049,NO,0.013375
0.624164,5063.027597,4.023916,NO,0.008367
2.851915,5295.696585,4.243346,NO,0.01
3.927752,5675.684155,4.095936,YES,0.01976
2.858222,5302.129638,4.165999,YES,0.013801
3.995813,6381.016183,4.118269,YES,0.011547
2.801259,5478.589789,4.123755,YES,0.015059
0.857124,7378.329964,4.198285,NO,0.008944
0.53461,4953.251031,4.0362,NO,0.00527
2.941185,5543.59663,3.989715,NO,0.016021
0.590629,5315.339443,4.062858,NO,0.01496
1.670553,5505.48579,3.993664,YES,0.012649
2.862944,5739.906883,4.055216,NO,0.011952
1.761136,6025.204765,3.988138,NO,0.014577
3.996897,5754.207765,4.080904,NO,0.004472
2.933854,5861.312442,3.996511,NO,0.013093
0.576287,5219.041737,4.051109,NO,0.015119
1.759781,5632.230918,4.026818,YES,0.019881
3.997457,5644.795977,4.046342,NO,0.016903
2.85907,5362.703469,4.039513,NO,0.014142
0.580546,3385.009392,4.090494,NO,0.011339
1.769117,5671.442748,3.968061,NO,0.01118
2.934857,5821.144842,3.988266,NO,0.008367
0.578589,6037.713751,3.999264,NO,0.013784
0.592414,6105.932234,4.028362,YES,0.012111
1.726367,4830.800192,3.973904,NO,0.013038
2.789655,5320.366951,4.030821,NO,0.009258
2.868247,5705.062386,4.024284,NO,0.011547
0.578757,5330.891625,4.039515,YES,0.034034
1.724261,6027.210393,4.024658,NO,0.004472
0.591147,5091.027603,4.077446,YES,0.009574
0.562249,4972.378909,4.018275,NO,0.012724
2.939806,5601.858623,3.964322,YES,0.008165
1.717366,5242.803185,4.017053,NO,0.00744
0.866579,8186.668121,3.980151,NO,0.007071
2.666069,5659.856862,4.058274,YES,0.014577
1.755286,5624.728702,4.141973,YES,0.011127
2.849614,5618.947221,4.149075,NO,0.006667
4.941471,5842.557481,4.11726,YES,0.00991
2.859553,5666.35642,4.104819,YES,0.014142
2.857217,5606.534348,4.116905,NO,0.005164
2.778032,5146.962988,4.165041,NO,0.007559
2.857966,5799.614457,4.187656,NO,0.005477
2.816945,5552.76488,4.002089,NO,0.012247
4.006365,5933.93509,4.116909,NO,0.006667
4.001686,5305.20159,4.069453,NO,0.011127
1.67549,5446.257797,4.115432,NO,0.005164
0.576027,5036.842199,4.148014,YES,0.013416
3.706,6790.307639,4.067717,NO,0.008944
0.625583,5007.552866,3.975489,NO,0.018898
3.966666,5732.126265,4.167509,NO,0.007071
2.8693,6015.276251,3.96861,YES,0.013038
2.78382,6009.131105,4.263561,YES,0.007071
3.999605,4905.190059,3.962139,NO,0.005175
4.022802,5549.113568,4.295269,NO,0.006667
2.86547,5766.824877,3.811781,NO,0.003536
2.854682,5918.401704,4.128434,NO,0.006901
2.85236,4935.710542,4.134802,YES,0.015
3.979515,5388.39763,4.090891,YES,0.019235
4.048107,5430.503738,4.189887,YES,0.008944
3.990253,5084.053638,3.848612,YES,0.018645
2.850572,5497.135191,4.110348,NO,0.007559
3.996629,5962.022164,4.083291,NO,0.011127
2.62648,4586.621994,3.96107,YES,0.013038
0.581134,5355.782132,4.058668,YES,0.017078
2.857491,5446.143615,4.029445,YES,0.019494
1.690247,5360.408734,4.054023,NO,0.005164
0.579448,5427.32687,4.031029,NO,0.007071
3.997095,5765.720126,4.011314,NO,0.009161
2.784551,5423.767101,4.030581,NO,0.016432
0.579118,5336.72769,4.025821,YES,0.009574
1.674489,6035.833513,4.005575,NO,0.011402
2.871903,5905.405957,4.003808,YES,0.009574
1.7146,5950.074244,4.093278,NO,0.01496
2.784216,5973.579999,4.012349,YES,0.008944
0.548411,3164.152668,3.995991,NO,0.00483
0.581653,3774.812472,4.015436,NO,0.006667
0.587884,3907.514427,4.016818,NO,0.005477
0.566617,3280.26771,4.12283,NO,0.01291
3.999038,3707.292203,4.051706,NO,0.009439
1.730872,3795.44973,4.063241,NO,0.00991
3.91113,3833.566452,4.11254,YES,0.011877
3.99588,4208.291249,4.107722,NO,0.00527
1.66301,3477.311351,4.122264,YES,0.009487
1.721626,3320.501148,4.096597,YES,0.005164
2.872052,3794.452371,4.051447,NO,0.008165
3.899381,3784.37099,4.124811,NO,0
2.869956,3653.920887,4.069942,NO,0.013038
3.997053,3819.809238,4.095358,NO,0.007862
3.892289,3795.632864,4.083872,NO,0.014142
3.70574,5334.621291,4.269857,NO,0
3.924196,5611.10337,4.484975,NO,0
3.993428,4107.61204,4.231973,NO,0.021213
3.880303,3838.285451,4.496437,YES,0.017321
4.00287,4772.351454,4.197329,NO,0
3.938731,4215.907783,4.487184,NO,0
3.785191,5273.327857,4.325815,YES,0.01
3.99928,4015.478447,4.404448,NO,0
3.84939,4865.598132,4.318887,NO,0.005774
3.969829,4422.570603,4.268693,NO,0
2.969538,4229.185458,4.382404,YES,0.011547
5.016102,3460.57906,4.269365,NO,0
3.958278,5085.39916,4.355436,NO,0
3.997243,4914.585046,4.267657,NO,0
3.141259,5058.562286,4.266547,YES,0.005774
0.530255,4404.437859,4.064174,NO,0.009428
1.719041,5771.008611,3.999001,NO,0.007862
2.943682,5032.440095,4.02858,NO,0.010328
0.574545,5530.765496,3.998384,NO,0.008333
2.946379,5986.939377,3.958121,NO,0.01118
0.574277,5685.005682,4.038439,YES,0.018348
3.905046,5647.882546,4.020788,NO,0.018974
2.932285,5892.382095,4.001438,NO,0.017321
3.892865,5810.415301,4.039135,YES,0.012583
2.864166,4820.555294,4.016828,NO,0.01169
3.996712,5731.185317,4.018524,NO,0.005477
0.561945,5189.446593,3.96396,NO,0.008367
1.715809,5179.537977,4.045473,NO,0.011547
2.637054,4415.628315,4.000403,NO,0.008333
0.592048,4841.251446,4.098325,NO,0.013166
2.944535,6424.042968,3.911018,NO,0.011877
0.591537,5342.737001,4.050572,NO,0.007559
4.042753,5556.328315,4.123195,NO,0.00488
2.866192,7055.79345,4.124369,NO,0.008864
3.996138,5667.187589,4.011653,NO,0.01069
2.946417,5508.005684,4.054553,NO,0.016432
1.718913,6179.015703,3.987894,NO,0.00928
1.704282,5847.440621,4.021659,YES,0.011877
2.947427,6424.711748,4.032383,YES,0.011127
2.809329,5329.390165,4.04051,YES,0.012247
1.292822,5945.003875,4.082349,YES,0.015275
4.000295,6329.946535,4.072796,NO,0.013663
3.993415,6142.882827,4.126358,NO,0.007559
0.56535,5668.748058,3.966926,NO,0.021679
0.586509,5774.36298,4.041352,YES,0.015736
2.869068,5979.100604,4.000508,NO,0.01236
0.561505,5627.705084,3.989321,YES,0.007868
1.71349,6150.888301,4.038304,YES,0.019408
2.79006,5664.801064,4.104941,NO,0.017224
2.880833,5985.161982,4.040991,NO,0.01075
2.866725,5618.829961,4.04122,YES,0.021679
1.679059,4966.924505,4.085603,NO,0.015119
2.856873,5739.340929,4.115532,NO,0.005164
3.136078,6157.576112,4.099592,YES,0.010351
3.502563,8223.140381,4.027226,NO,0.012583
1.582084,4855.542316,4.203685,NO,0.013003
1.773833,6545.549928,4.139663,YES,0.008165
0.59945,5454.506965,4.005304,YES,0.01472
1.726009,6357.240553,4.218743,YES,0.010488
3.997525,6559.093848,4.139989,NO,0
0.581195,6009.014366,4.110482,YES,0.017224
2.791655,6961.619224,4.047665,NO,0.007379
2.836545,7000.018216,4.340445,NO,0.012111
1.787209,6641.767593,3.941715,YES,0.013887
3.997939,7025.232444,4.122043,NO,0.008165
1.759126,6184.264264,4.139672,NO,0.012649
1.682251,6709.15472,4.170789,YES,0.014577
1.737802,6120.724636,4.02104,NO,0.022147
1.720691,6528.643803,4.151733,YES,0.009512
3.651609,4444.15123,4.028562,NO,0.005
0.577117,5088.523704,4.003494,YES,0.018166
0.577906,4633.089399,4.011102,YES,0.017321
0.578383,4525.419825,3.955703,YES,0.010954
3.998581,5068.214565,3.990286,YES,0.009574
1.711725,5971.323637,3.994748,NO,0.011547
0.561001,5319.637206,3.952909,NO,0.004472
0.57832,4942.863833,3.985348,YES,0.008944
3.886979,5320.106639,4.050564,YES,0.013416
3.995431,4945.723739,4.028624,NO,0.005
0.583587,4575.405733,3.970147,YES,0.015275
1.664068,4601.717954,4.036775,YES,0.015275
0.576504,5430.00552,4.021703,NO,0.016733
3.99375,5837.139672,4.07622,NO,0.008944
2.111935,6113.607012,3.975967,NO,0.005164
3.669004,5556.194464,4.218918,NO,0.006901
1.736974,5562.408166,3.929558,NO,0.01169
2.880029,5548.510975,4.019656,NO,0.009574
1.679787,5424.573825,4.148381,YES,0.019494
0.58536,5339.485757,3.96915,NO,0.012247
0.575776,5045.918334,4.097542,YES,0.023094
